,Unnamed: 0,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
296,296,NIFTY,22-Dec-2023,18-Jan-2024,20750.0,735.2,21349.40,158.55
297,297,NIFTY,22-Dec-2023,18-Jan-2024,22900.0,19.4,21349.40,1201.45
298,298,NIFTY,22-Dec-2023,18-Jan-2024,22450.0,94.55,21349.40,1176.35
299,299,NIFTY,22-Dec-2023,18-Jan-2024,22150.0,112.35,21349.40,926.0
300,300,NIFTY,22-Dec-2023,18-Jan-2024,20200.0,1175.95,21349.40,53.1
301,301,NIFTY,22-Dec-2023,18-Jan-2024,22750.0,45.3,21349.40,1444.8
302,302,NIFTY,22-Dec-2023,18-Jan-2024,22800.0,22.85,21349.40,1490.9
303,303,NIFTY,22-Dec-2023,18-Jan-2024,22400.0,44.05,21349.40,1133.2
304,304,NIFTY,22-Dec-2023,18-Jan-2024,21050.0,564.4,21349.40,140.85
305,305,NIFTY,22-Dec-2023,18-Jan-2024,21450.0,361.7,21349.40,253.15
306,306,NIFTY,22-Dec-2023,18-Jan-2024,22250.0,115.55,21349.40,1007.05
307,307,NIFTY,22-Dec-2023,18-Jan-2024,21250.0,485.2,21349.40,188.75
308,308,NIFTY,22-Dec-2023,18-Jan-2024,21300.0,448.0,21349.40,202.3
309,309,NIFTY,22-Dec-2023,18-Jan-2024,19850.0,1493.1,21349.40,22.7
310,310,NIFTY,22-Dec-2023,18-Jan-2024,20000.0,1568.0,21349.40,26.8
311,311,NIFTY,22-Dec-2023,18-Jan-2024,19750.0,1587.1,21349.40,17.35
312,312,NIFTY,22-Dec-2023,18-Jan-2024,21900.0,147.8,21349.40,735.65
313,313,NIFTY,22-Dec-2023,18-Jan-2024,20450.0,964.95,21349.40,90.4
314,314,NIFTY,22-Dec-2023,18-Jan-2024,20850.0,665.45,21349.40,97.5
315,315,NIFTY,22-Dec-2023,18-Jan-2024,20900.0,632.0,21349.40,103.65
316,316,NIFTY,22-Dec-2023,18-Jan-2024,21700.0,229.3,21349.40,377.2
317,317,NIFTY,22-Dec-2023,18-Jan-2024,20400.0,1005.85,21349.40,81.65
318,318,NIFTY,22-Dec-2023,18-Jan-2024,20600.0,846.55,21349.40,63.95
319,319,NIFTY,22-Dec-2023,18-Jan-2024,21750.0,190.8,21349.40,329.95
320,320,NIFTY,22-Dec-2023,18-Jan-2024,19950.0,1400.4,21349.40,29.3
321,321,NIFTY,22-Dec-2023,18-Jan-2024,20500.0,924.75,21349.40,53.2
322,322,NIFTY,22-Dec-2023,18-Jan-2024,20050.0,1309.25,21349.40,37.45
323,323,NIFTY,22-Dec-2023,18-Jan-2024,22100.0,93.4,21349.40,886.45
324,324,NIFTY,22-Dec-2023,18-Jan-2024,22600.0,48.2,21349.40,1308.7
325,325,NIFTY,22-Dec-2023,18-Jan-2024,22950.0,17.85,21349.40,1630.95
326,326,NIFTY,22-Dec-2023,18-Jan-2024,22300.0,57.0,21349.40,1048.5
327,327,NIFTY,22-Dec-2023,18-Jan-2024,22550.0,25.05,21349.40,1264.15
328,328,NIFTY,22-Dec-2023,18-Jan-2024,20300.0,1089.7,21349.40,66.15
329,329,NIFTY,22-Dec-2023,18-Jan-2024,19900.0,1446.55,21349.40,25.8
330,330,NIFTY,22-Dec-2023,18-Jan-2024,21350.0,413.4,21349.40,223.0
331,331,NIFTY,22-Dec-2023,18-Jan-2024,22700.0,27.85,21349.40,1399.05
332,332,NIFTY,22-Dec-2023,18-Jan-2024,19650.0,1682.15,21349.40,13.15
333,333,NIFTY,22-Dec-2023,18-Jan-2024,22000.0,116.55,21349.40,810.45
334,334,NIFTY,22-Dec-2023,18-Jan-2024,21600.0,269.35,21349.40,327.9
335,335,NIFTY,22-Dec-2023,18-Jan-2024,21800.0,180.85,21349.40,358.05
336,336,NIFTY,22-Dec-2023,18-Jan-2024,20700.0,772.35,21349.40,72.95
337,337,NIFTY,22-Dec-2023,18-Jan-2024,21150.0,477.55,21349.40,162.35
338,338,NIFTY,22-Dec-2023,18-Jan-2024,22850.0,21.55,21349.40,1158.8
339,339,NIFTY,22-Dec-2023,18-Jan-2024,20550.0,885.25,21349.40,110.0
340,340,NIFTY,22-Dec-2023,18-Jan-2024,21650.0,247.6,21349.40,346.65
341,341,NIFTY,22-Dec-2023,18-Jan-2024,20100.0,1264.35,21349.40,42.2
342,342,NIFTY,22-Dec-2023,18-Jan-2024,21500.0,326.45,21349.40,277.45
343,343,NIFTY,22-Dec-2023,18-Jan-2024,22650.0,31.6,21349.40,1353.7
344,344,NIFTY,22-Dec-2023,18-Jan-2024,19800.0,1539.95,21349.40,19.85
345,345,NIFTY,22-Dec-2023,18-Jan-2024,22350.0,78.35,21349.40,1090.6
346,346,NIFTY,22-Dec-2023,18-Jan-2024,21000.0,662.05,21349.40,123.9
347,347,NIFTY,22-Dec-2023,18-Jan-2024,21950.0,216.85,21349.40,772.15
348,348,NIFTY,22-Dec-2023,18-Jan-2024,21550.0,302.85,21349.40,299.45
349,349,NIFTY,22-Dec-2023,18-Jan-2024,21850.0,258.95,21349.40,359.0
350,350,NIFTY,22-Dec-2023,18-Jan-2024,20650.0,808.65,21349.40,86.3
351,351,NIFTY,22-Dec-2023,18-Jan-2024,21400.0,390.2,21349.40,237.25
352,352,NIFTY,22-Dec-2023,18-Jan-2024,20800.0,699.9,21349.40,88.55
353,353,NIFTY,22-Dec-2023,18-Jan-2024,20150.0,1219.85,21349.40,30.0
354,354,NIFTY,22-Dec-2023,18-Jan-2024,21100.0,560.0,21349.40,148.2
355,355,NIFTY,22-Dec-2023,18-Jan-2024,20250.0,1132.5,21349.40,59.35
356,356,NIFTY,22-Dec-2023,25-Jan-2024,17950.0,1366.1,21349.40,16.0
357,357,NIFTY,22-Dec-2023,25-Jan-2024,22250.0,90.7,21349.40,764.35
358,358,NIFTY,22-Dec-2023,25-Jan-2024,19600.0,1960.9,21349.40,17.9
359,359,NIFTY,22-Dec-2023,25-Jan-2024,21300.0,486.15,21349.40,226.0
360,360,NIFTY,22-Dec-2023,25-Jan-2024,21100.0,616.1,21349.40,165.6
361,361,NIFTY,22-Dec-2023,25-Jan-2024,19500.0,2048.45,21349.40,17.45
362,362,NIFTY,22-Dec-2023,25-Jan-2024,19400.0,2170.2,21349.40,14.6
363,363,NIFTY,22-Dec-2023,25-Jan-2024,21500.0,366.75,21349.40,300.25
364,364,NIFTY,22-Dec-2023,25-Jan-2024,21550.0,337.25,21349.40,323.1
365,365,NIFTY,22-Dec-2023,25-Jan-2024,22450.0,61.7,21349.40,944.35
366,366,NIFTY,22-Dec-2023,25-Jan-2024,18900.0,2644.25,21349.40,7.45
367,367,NIFTY,22-Dec-2023,25-Jan-2024,17450.0,1783.7,21349.40,19.05
368,368,NIFTY,22-Dec-2023,25-Jan-2024,21600.0,309.3,21349.40,345.55
369,369,NIFTY,22-Dec-2023,25-Jan-2024,22650.0,43.6,21349.40,1234.7
370,370,NIFTY,22-Dec-2023,25-Jan-2024,18750.0,2330.0,21349.40,3.05
371,371,NIFTY,22-Dec-2023,25-Jan-2024,18000.0,3527.15,21349.40,5.75
372,372,NIFTY,22-Dec-2023,25-Jan-2024,20000.0,1584.05,21349.40,32.7
373,373,NIFTY,22-Dec-2023,25-Jan-2024,21150.0,585.9,21349.40,180.4
374,374,NIFTY,22-Dec-2023,25-Jan-2024,17550.0,3824.9,21349.40,28.85
375,375,NIFTY,22-Dec-2023,25-Jan-2024,18650.0,867.95,21349.40,20.55
376,376,NIFTY,22-Dec-2023,25-Jan-2024,22550.0,50.4,21349.40,1045.5
377,377,NIFTY,22-Dec-2023,25-Jan-2024,21950.0,165.8,21349.40,563.0
378,378,NIFTY,22-Dec-2023,25-Jan-2024,17850.0,1446.1,21349.40,17.25
379,379,NIFTY,22-Dec-2023,25-Jan-2024,20850.0,832.7,21349.40,111.65
380,380,NIFTY,22-Dec-2023,25-Jan-2024,20650.0,932.5,21349.40,81.9
381,381,NIFTY,22-Dec-2023,25-Jan-2024,19150.0,615.45,21349.40,11.5
382,382,NIFTY,22-Dec-2023,25-Jan-2024,18100.0,2900.0,21349.40,3.05
383,383,NIFTY,22-Dec-2023,25-Jan-2024,17500.0,4048.0,21349.40,5.7
384,384,NIFTY,22-Dec-2023,25-Jan-2024,22050.0,133.65,21349.40,610.15
385,385,NIFTY,22-Dec-2023,25-Jan-2024,18200.0,3320.0,21349.40,3.05
386,386,NIFTY,22-Dec-2023,25-Jan-2024,18350.0,1067.0,21349.40,17.05
387,387,NIFTY,22-Dec-2023,25-Jan-2024,21800.0,219.45,21349.40,451.6
388,388,NIFTY,22-Dec-2023,25-Jan-2024,18850.0,748.25,21349.40,3.1
389,389,NIFTY,22-Dec-2023,25-Jan-2024,18600.0,2930.0,21349.40,5.7
390,390,NIFTY,22-Dec-2023,25-Jan-2024,22500.0,56.55,21349.40,965.35
391,391,NIFTY,22-Dec-2023,25-Jan-2024,17700.0,1569.6,21349.40,3.05
392,392,NIFTY,22-Dec-2023,25-Jan-2024,22850.0,31.7,21349.40,1291.3
393,393,NIFTY,22-Dec-2023,25-Jan-2024,20550.0,1063.15,21349.40,71.2
394,394,NIFTY,22-Dec-2023,25-Jan-2024,20350.0,1152.55,21349.40,51.65
395,395,NIFTY,22-Dec-2023,25-Jan-2024,21700.0,260.45,21349.40,396.25
396,396,NIFTY,22-Dec-2023,25-Jan-2024,20150.0,1468.65,21349.40,38.8
397,397,NIFTY,22-Dec-2023,25-Jan-2024,20600.0,1022.9,21349.40,76.65
398,398,NIFTY,22-Dec-2023,25-Jan-2024,20700.0,949.1,21349.40,89.5
399,399,NIFTY,22-Dec-2023,25-Jan-2024,21350.0,456.15,21349.40,243.55
400,400,NIFTY,22-Dec-2023,25-Jan-2024,19850.0,1629.75,21349.40,25.55
401,401,NIFTY,22-Dec-2023,25-Jan-2024,19900.0,1650.0,21349.40,27.2
402,402,NIFTY,22-Dec-2023,25-Jan-2024,21650.0,285.45,21349.40,370.6
403,403,NIFTY,22-Dec-2023,25-Jan-2024,19650.0,1895.0,21349.40,19.4
404,404,NIFTY,22-Dec-2023,25-Jan-2024,22200.0,101.2,21349.40,726.8
405,405,NIFTY,22-Dec-2023,25-Jan-2024,19250.0,2228.05,21349.40,12.45
406,406,NIFTY,22-Dec-2023,25-Jan-2024,22700.0,40.7,21349.40,1147.25
407,407,NIFTY,22-Dec-2023,25-Jan-2024,22000.0,152.35,21349.40,581.7
408,408,NIFTY,22-Dec-2023,25-Jan-2024,20200.0,1374.5,21349.40,41.0
409,409,NIFTY,22-Dec-2023,25-Jan-2024,22100.0,122.8,21349.40,649.3
410,410,NIFTY,22-Dec-2023,25-Jan-2024,21050.0,659.0,21349.40,153.3
411,411,NIFTY,22-Dec-2023,25-Jan-2024,21450.0,395.45,21349.40,282.3
412,412,NIFTY,22-Dec-2023,25-Jan-2024,20900.0,777.0,21349.40,121.65
413,413,NIFTY,22-Dec-2023,25-Jan-2024,22150.0,107.8,21349.40,683.45
414,414,NIFTY,22-Dec-2023,25-Jan-2024,17400.0,1827.65,21349.40,3.05
415,415,NIFTY,22-Dec-2023,25-Jan-2024,17750.0,3700.0,21349.40,14.4
416,416,NIFTY,22-Dec-2023,25-Jan-2024,19000.0,2539.45,21349.40,9.8
417,417,NIFTY,22-Dec-2023,25-Jan-2024,20300.0,1295.9,21349.40,47.95
418,418,NIFTY,22-Dec-2023,25-Jan-2024,21250.0,522.7,21349.40,209.75
419,419,NIFTY,22-Dec-2023,25-Jan-2024,20450.0,1146.55,21349.40,61.35
420,420,NIFTY,22-Dec-2023,25-Jan-2024,21900.0,183.5,21349.40,511.45
421,421,NIFTY,22-Dec-2023,25-Jan-2024,21000.0,701.1,21349.40,142.3
422,422,NIFTY,22-Dec-2023,25-Jan-2024,21750.0,239.35,21349.40,421.85
423,423,NIFTY,22-Dec-2023,25-Jan-2024,18950.0,692.45,21349.40,13.55
424,424,NIFTY,22-Dec-2023,25-Jan-2024,18250.0,1139.2,21349.40,17.15
425,425,NIFTY,22-Dec-2023,25-Jan-2024,17650.0,1611.6,21349.40,29.0
426,426,NIFTY,22-Dec-2023,25-Jan-2024,19950.0,1534.0,21349.40,29.9
427,427,NIFTY,22-Dec-2023,25-Jan-2024,20500.0,1124.1,21349.40,67.95
428,428,NIFTY,22-Dec-2023,25-Jan-2024,17900.0,1405.85,21349.40,3.05
429,429,NIFTY,22-Dec-2023,25-Jan-2024,22300.0,81.0,21349.40,801.35
430,430,NIFTY,22-Dec-2023,25-Jan-2024,21400.0,425.1,21349.40,261.15
431,431,NIFTY,22-Dec-2023,25-Jan-2024,19450.0,2001.0,21349.40,15.55
432,432,NIFTY,22-Dec-2023,25-Jan-2024,22950.0,26.45,21349.40,1378.25
433,433,NIFTY,22-Dec-2023,25-Jan-2024,19100.0,2470.2,21349.40,10.45
434,434,NIFTY,22-Dec-2023,25-Jan-2024,19300.0,2280.5,21349.40,12.25
435,435,NIFTY,22-Dec-2023,25-Jan-2024,17600.0,1654.05,21349.40,28.2
436,436,NIFTY,22-Dec-2023,25-Jan-2024,20250.0,1251.0,21349.40,44.5
437,437,NIFTY,22-Dec-2023,25-Jan-2024,18500.0,3045.0,21349.40,6.2
438,438,NIFTY,22-Dec-2023,25-Jan-2024,19550.0,1806.05,21349.40,17.45
439,439,NIFTY,22-Dec-2023,25-Jan-2024,20050.0,1514.05,21349.40,34.55
440,440,NIFTY,22-Dec-2023,25-Jan-2024,22750.0,36.75,21349.40,1189.45
441,441,NIFTY,22-Dec-2023,25-Jan-2024,22350.0,72.55,21349.40,844.1
442,442,NIFTY,22-Dec-2023,25-Jan-2024,21850.0,201.4,21349.40,479.25
443,443,NIFTY,22-Dec-2023,25-Jan-2024,20100.0,1483.35,21349.40,36.5
444,444,NIFTY,22-Dec-2023,25-Jan-2024,22400.0,65.75,21349.40,888.15
445,445,NIFTY,22-Dec-2023,25-Jan-2024,22900.0,27.95,21349.40,1354.95
446,446,NIFTY,22-Dec-2023,25-Jan-2024,18450.0,998.1,21349.40,18.35
447,447,NIFTY,22-Dec-2023,25-Jan-2024,20800.0,859.25,21349.40,102.85
448,448,NIFTY,22-Dec-2023,25-Jan-2024,19700.0,1849.75,21349.40,20.8
449,449,NIFTY,22-Dec-2023,25-Jan-2024,20950.0,759.9,21349.40,131.45
450,450,NIFTY,22-Dec-2023,25-Jan-2024,22600.0,46.05,21349.40,2624.25
451,451,NIFTY,22-Dec-2023,25-Jan-2024,22800.0,34.4,21349.40,1230.35
452,452,NIFTY,22-Dec-2023,25-Jan-2024,20400.0,1178.6,21349.40,56.35
453,453,NIFTY,22-Dec-2023,25-Jan-2024,18550.0,931.75,21349.40,19.45
454,454,NIFTY,22-Dec-2023,25-Jan-2024,20750.0,900.95,21349.40,95.75
455,455,NIFTY,22-Dec-2023,25-Jan-2024,18700.0,2788.55,21349.40,7.75
456,456,NIFTY,22-Dec-2023,25-Jan-2024,17350.0,1871.9,21349.40,3.05
457,457,NIFTY,22-Dec-2023,25-Jan-2024,17800.0,3725.0,21349.40,3.05
458,458,NIFTY,22-Dec-2023,25-Jan-2024,19800.0,1767.8,21349.40,23.65
459,459,NIFTY,22-Dec-2023,25-Jan-2024,19200.0,2356.75,21349.40,10.55
460,460,NIFTY,22-Dec-2023,25-Jan-2024,19350.0,2125.0,21349.40,13.7
461,461,NIFTY,22-Dec-2023,25-Jan-2024,21200.0,549.95,21349.40,193.9
462,462,NIFTY,22-Dec-2023,25-Jan-2024,18300.0,3172.1,21349.40,6.0
463,463,NIFTY,22-Dec-2023,25-Jan-2024,19050.0,710.75,21349.40,3.25
464,464,NIFTY,22-Dec-2023,25-Jan-2024,18800.0,2573.15,21349.40,6.35
465,465,NIFTY,22-Dec-2023,25-Jan-2024,18400.0,3132.5,21349.40,3.05
466,466,NIFTY,22-Dec-2023,25-Jan-2024,19750.0,1830.0,21349.40,22.65
467,467,NIFTY,22-Dec-2023,25-Jan-2024,18150.0,1212.2,21349.40,34.9
468,468,NIFTY,22-Dec-2023,25-Jan-2024,18050.0,1957.8,21349.40,3.05
469,469,NIFTY,22-Dec-2023,01-Feb-2024,22200.0,156.05,21349.40,916.1
470,470,NIFTY,22-Dec-2023,01-Feb-2024,19900.0,1552.9,21349.40,32.05
471,471,NIFTY,22-Dec-2023,01-Feb-2024,21650.0,329.85,21349.40,544.45
472,472,NIFTY,22-Dec-2023,01-Feb-2024,21450.0,447.2,21349.40,434.85
473,473,NIFTY,22-Dec-2023,01-Feb-2024,20800.0,807.05,21349.40,178.7
474,474,NIFTY,22-Dec-2023,01-Feb-2024,20450.0,1074.2,21349.40,98.8
475,475,NIFTY,22-Dec-2023,01-Feb-2024,22050.0,193.95,21349.40,805.2
476,476,NIFTY,22-Dec-2023,01-Feb-2024,20400.0,1115.1,21349.40,90.1
477,477,NIFTY,22-Dec-2023,01-Feb-2024,20900.0,737.65,21349.40,208.5
478,478,NIFTY,22-Dec-2023,01-Feb-2024,21200.0,550.1,21349.40,219.5
479,479,NIFTY,22-Dec-2023,01-Feb-2024,20600.0,955.45,21349.40,128.8
480,480,NIFTY,22-Dec-2023,01-Feb-2024,21850.0,255.3,21349.40,668.2
481,481,NIFTY,22-Dec-2023,01-Feb-2024,20350.0,1156.6,21349.40,82.0
482,482,NIFTY,22-Dec-2023,01-Feb-2024,20100.0,1372.2,21349.40,49.7
483,483,NIFTY,22-Dec-2023,01-Feb-2024,20000.0,1461.75,21349.40,40.0
484,484,NIFTY,22-Dec-2023,01-Feb-2024,22450.0,105.95,21349.40,1113.85
485,485,NIFTY,22-Dec-2023,01-Feb-2024,20150.0,1328.05,21349.40,55.15
486,486,NIFTY,22-Dec-2023,01-Feb-2024,19750.0,1692.15,21349.40,22.55
487,487,NIFTY,22-Dec-2023,01-Feb-2024,21350.0,516.65,21349.40,385.6
488,488,NIFTY,22-Dec-2023,01-Feb-2024,22250.0,144.8,21349.40,954.35
489,489,NIFTY,22-Dec-2023,01-Feb-2024,22750.0,63.95,21349.40,1369.35
490,490,NIFTY,22-Dec-2023,01-Feb-2024,22000.0,209.35,21349.40,808.3
491,491,NIFTY,22-Dec-2023,01-Feb-2024,20300.0,1198.65,21349.40,73.7
492,492,NIFTY,22-Dec-2023,01-Feb-2024,20850.0,771.95,21349.40,193.2
493,493,NIFTY,22-Dec-2023,01-Feb-2024,22700.0,69.75,21349.40,1325.6
494,494,NIFTY,22-Dec-2023,01-Feb-2024,20550.0,994.35,21349.40,118.1
495,495,NIFTY,22-Dec-2023,01-Feb-2024,21600.0,350.7,21349.40,515.7
496,496,NIFTY,22-Dec-2023,01-Feb-2024,21250.0,580.45,21349.40,256.45
497,497,NIFTY,22-Dec-2023,01-Feb-2024,21750.0,290.85,21349.40,604.6
498,498,NIFTY,22-Dec-2023,01-Feb-2024,20250.0,1241.25,21349.40,67.55
499,499,NIFTY,22-Dec-2023,01-Feb-2024,21500.0,395.05,21349.40,460.9
500,500,NIFTY,22-Dec-2023,01-Feb-2024,21800.0,318.8,21349.40,636.0
501,501,NIFTY,22-Dec-2023,01-Feb-2024,21000.0,671.6,21349.40,241.65
502,502,NIFTY,22-Dec-2023,01-Feb-2024,20700.0,879.8,21349.40,152.3
503,503,NIFTY,22-Dec-2023,01-Feb-2024,22500.0,97.7,21349.40,1155.2
504,504,NIFTY,22-Dec-2023,01-Feb-2024,22350.0,124.15,21349.40,1032.9
505,505,NIFTY,22-Dec-2023,01-Feb-2024,20050.0,1416.75,21349.40,44.7
506,506,NIFTY,22-Dec-2023,01-Feb-2024,22300.0,134.15,21349.40,993.3
507,507,NIFTY,22-Dec-2023,01-Feb-2024,21900.0,238.75,21349.40,701.25
508,508,NIFTY,22-Dec-2023,01-Feb-2024,22650.0,76.05,21349.40,1282.3
509,509,NIFTY,22-Dec-2023,01-Feb-2024,20650.0,917.25,21349.40,140.2
510,510,NIFTY,22-Dec-2023,01-Feb-2024,21150.0,579.15,21349.40,220.1
511,511,NIFTY,22-Dec-2023,01-Feb-2024,21950.0,223.05,21349.40,735.15
512,512,NIFTY,22-Dec-2023,01-Feb-2024,20500.0,1033.95,21349.40,80.05
513,513,NIFTY,22-Dec-2023,01-Feb-2024,21300.0,494.8,21349.40,362.3
514,514,NIFTY,22-Dec-2023,01-Feb-2024,21400.0,443.1,21349.40,409.8
515,515,NIFTY,22-Dec-2023,01-Feb-2024,22400.0,114.75,21349.40,1073.1
516,516,NIFTY,22-Dec-2023,01-Feb-2024,21050.0,639.9,21349.40,183.55
517,517,NIFTY,22-Dec-2023,01-Feb-2024,19850.0,1599.0,21349.40,28.6
518,518,NIFTY,22-Dec-2023,01-Feb-2024,22550.0,89.95,21349.40,1197.05
519,519,NIFTY,22-Dec-2023,01-Feb-2024,21100.0,609.1,21349.40,195.6
520,520,NIFTY,22-Dec-2023,01-Feb-2024,20750.0,843.85,21349.40,165.9
521,521,NIFTY,22-Dec-2023,01-Feb-2024,20200.0,1284.4,21349.40,61.1
522,522,NIFTY,22-Dec-2023,01-Feb-2024,20950.0,704.2,21349.40,156.7
523,523,NIFTY,22-Dec-2023,01-Feb-2024,19800.0,1645.4,21349.40,25.4
524,524,NIFTY,22-Dec-2023,01-Feb-2024,22150.0,168.8,21349.40,879.2
525,525,NIFTY,22-Dec-2023,01-Feb-2024,21700.0,309.95,21349.40,574.1
526,526,NIFTY,22-Dec-2023,01-Feb-2024,21550.0,372.4,21349.40,487.85
527,527,NIFTY,22-Dec-2023,01-Feb-2024,22100.0,180.55,21349.40,841.35
528,528,NIFTY,22-Dec-2023,01-Feb-2024,19950.0,1507.15,21349.40,35.9
529,529,NIFTY,22-Dec-2023,01-Feb-2024,22600.0,82.75,21349.40,1239.45
530,530,NIFTY,22-Dec-2023,29-Feb-2024,20000.0,1758.0,21349.40,81.4
531,531,NIFTY,22-Dec-2023,29-Feb-2024,22900.0,100.0,21349.40,2401.75
532,532,NIFTY,22-Dec-2023,29-Feb-2024,18950.0,1626.0,21349.40,103.4
533,533,NIFTY,22-Dec-2023,29-Feb-2024,18850.0,1710.25,21349.40,89.45
534,534,NIFTY,22-Dec-2023,29-Feb-2024,20850.0,1026.6,21349.40,781.75
535,535,NIFTY,22-Dec-2023,29-Feb-2024,19700.0,1053.95,21349.40,67.65
536,536,NIFTY,22-Dec-2023,29-Feb-2024,19200.0,1422.85,21349.40,48.15
537,537,NIFTY,22-Dec-2023,29-Feb-2024,21000.0,929.3,21349.40,231.3
538,538,NIFTY,22-Dec-2023,29-Feb-2024,22600.0,149.9,21349.40,2128.7
539,539,NIFTY,22-Dec-2023,29-Feb-2024,22200.0,260.25,21349.40,738.0
540,540,NIFTY,22-Dec-2023,29-Feb-2024,19500.0,2200.0,21349.40,46.9
541,541,NIFTY,22-Dec-2023,29-Feb-2024,22850.0,48.2,21349.40,2355.75
542,542,NIFTY,22-Dec-2023,29-Feb-2024,20300.0,1207.85,21349.40,104.1
543,543,NIFTY,22-Dec-2023,29-Feb-2024,20700.0,1190.0,21349.40,168.9
544,544,NIFTY,22-Dec-2023,29-Feb-2024,22650.0,140.65,21349.40,2173.7
545,545,NIFTY,22-Dec-2023,29-Feb-2024,21150.0,332.95,21349.40,291.0
546,546,NIFTY,22-Dec-2023,29-Feb-2024,19400.0,1268.9,21349.40,56.0
547,547,NIFTY,22-Dec-2023,29-Feb-2024,22700.0,130.25,21349.40,1107.0
548,548,NIFTY,22-Dec-2023,29-Feb-2024,21100.0,860.0,21349.40,259.8
549,549,NIFTY,22-Dec-2023,29-Feb-2024,20550.0,1235.0,21349.40,136.95
550,550,NIFTY,22-Dec-2023,29-Feb-2024,22100.0,298.95,21349.40,701.0
551,551,NIFTY,22-Dec-2023,29-Feb-2024,20150.0,772.5,21349.40,115.25
552,552,NIFTY,22-Dec-2023,29-Feb-2024,19100.0,2190.55,21349.40,127.5
553,553,NIFTY,22-Dec-2023,29-Feb-2024,22400.0,204.65,21349.40,807.0
554,554,NIFTY,22-Dec-2023,29-Feb-2024,20650.0,520.95,21349.40,179.35
555,555,NIFTY,22-Dec-2023,29-Feb-2024,18650.0,1883.15,21349.40,26.6
556,556,NIFTY,22-Dec-2023,29-Feb-2024,20350.0,664.05,21349.40,119.0
557,557,NIFTY,22-Dec-2023,29-Feb-2024,21450.0,634.65,21349.40,440.85
558,558,NIFTY,22-Dec-2023,29-Feb-2024,19050.0,1543.4,21349.40,119.05
559,559,NIFTY,22-Dec-2023,29-Feb-2024,20100.0,801.2,21349.40,84.2
560,560,NIFTY,22-Dec-2023,29-Feb-2024,20200.0,1400.0,21349.40,92.7
561,561,NIFTY,22-Dec-2023,29-Feb-2024,20600.0,1163.6,21349.40,151.2
562,562,NIFTY,22-Dec-2023,29-Feb-2024,20450.0,613.7,21349.40,132.85
563,563,NIFTY,22-Dec-2023,29-Feb-2024,21350.0,687.35,21349.40,336.2
564,564,NIFTY,22-Dec-2023,29-Feb-2024,21600.0,536.8,21349.40,424.45
565,565,NIFTY,22-Dec-2023,29-Feb-2024,21850.0,162.45,21349.40,1487.9
566,566,NIFTY,22-Dec-2023,29-Feb-2024,21050.0,689.4,21349.40,255.8
567,567,NIFTY,22-Dec-2023,29-Feb-2024,19350.0,1306.65,21349.40,176.9
568,568,NIFTY,22-Dec-2023,29-Feb-2024,19150.0,1462.6,21349.40,136.4
569,569,NIFTY,22-Dec-2023,29-Feb-2024,22750.0,122.65,21349.40,2264.3
570,570,NIFTY,22-Dec-2023,29-Feb-2024,20900.0,946.0,21349.40,212.8
571,571,NIFTY,22-Dec-2023,29-Feb-2024,21200.0,779.7,21349.40,287.6
572,572,NIFTY,22-Dec-2023,29-Feb-2024,21700.0,478.35,21349.40,471.5
573,573,NIFTY,22-Dec-2023,29-Feb-2024,19950.0,891.25,21349.40,73.65
574,574,NIFTY,22-Dec-2023,29-Feb-2024,20950.0,726.2,21349.40,237.3
575,575,NIFTY,22-Dec-2023,29-Feb-2024,19550.0,1159.6,21349.40,90.0
576,576,NIFTY,22-Dec-2023,29-Feb-2024,22350.0,91.0,21349.40,1907.5
577,577,NIFTY,22-Dec-2023,29-Feb-2024,21250.0,711.45,21349.40,335.0
578,578,NIFTY,22-Dec-2023,29-Feb-2024,21500.0,589.85,21349.40,388.1
579,579,NIFTY,22-Dec-2023,29-Feb-2024,20800.0,1081.6,21349.40,187.6
580,580,NIFTY,22-Dec-2023,29-Feb-2024,22450.0,187.75,21349.40,1131.0
581,581,NIFTY,22-Dec-2023,29-Feb-2024,20050.0,750.0,21349.40,80.9
582,582,NIFTY,22-Dec-2023,29-Feb-2024,20750.0,1202.0,21349.40,220.0
583,583,NIFTY,22-Dec-2023,29-Feb-2024,19800.0,987.0,21349.40,59.6
584,584,NIFTY,22-Dec-2023,29-Feb-2024,21300.0,714.9,21349.40,316.7
585,585,NIFTY,22-Dec-2023,29-Feb-2024,18900.0,1667.9,21349.40,25.4
586,586,NIFTY,22-Dec-2023,29-Feb-2024,22150.0,215.45,21349.40,1735.6
587,587,NIFTY,22-Dec-2023,29-Feb-2024,21550.0,575.75,21349.40,411.65
588,588,NIFTY,22-Dec-2023,29-Feb-2024,19750.0,1020.15,21349.40,58.95
589,589,NIFTY,22-Dec-2023,29-Feb-2024,20250.0,1523.0,21349.40,55.25
590,590,NIFTY,22-Dec-2023,29-Feb-2024,19850.0,954.5,21349.40,315.75
591,591,NIFTY,22-Dec-2023,29-Feb-2024,19300.0,1344.9,21349.40,39.9
592,592,NIFTY,22-Dec-2023,29-Feb-2024,19600.0,1123.2,21349.40,48.65
593,593,NIFTY,22-Dec-2023,29-Feb-2024,21400.0,650.35,21349.40,352.75
594,594,NIFTY,22-Dec-2023,29-Feb-2024,22050.0,326.3,21349.40,1651.55
