RELIANCE.BO,HDFCBANK.BO,INFY.BO,ICICIBANK.BO,TCS.BO,KOTAKBANK.BO,HINDUNILVR.BO,BHARTIARTL.BO,LT.BO,SBIN.BO,ASHOKLEY.BO,BIOCON.BO,GLENMARK.BO,JSWSTEEL.BO,MRF.BO,PIDILITIND.BO,TORNTPHARMA.BO,UBL.BO,ZEEL.BO,PETRONET.BO,BSESN
2359.21582,1585.175781,1511.364014,833.245544,3371.390869,1705.646729,2451.94751,759.061829,2159.800049,510.873291,140.649994,219.899994,446.891022,698.308472,86616.10938,2257.121094,1461.934448,1445.25,198.75,209.264999,59463.93
2377.401611,1570.444702,1511.315308,832.799255,3357.516602,1695.904785,2446.187012,753.736328,2133.850098,511.020447,141.350006,225.550003,436.920227,682.226196,86606.13281,2264.739014,1464.995605,1432.849976,195.600006,210.740707,59288.35
2360.760498,1574.597168,1470.353149,849.412598,3290.169922,1724.531128,2430.579834,749.406189,2113.350098,517.887024,141.350006,229.699997,431.486115,677.545959,84953.04688,2272.506348,1459.811401,1434.5,183,212.359222,58962.12
2313.776123,1583.099609,1448.824951,847.676819,3272.691162,1727.578613,2419.994629,739.551514,2105.949951,512.786133,145.5,229,427.547638,664.301697,85003.42188,2290.579834,1442.135742,1445.599976,195.25,211.930786,59411.08
2335.001221,1579.639282,1457.932983,849.065369,3343.494141,1743.115967,2427.231934,746.768372,2114.949951,526.568298,143.899994,227.149994,427.74707,673.96106,85880.10156,2297.251709,1457.046631,1464.800049,199.300003,209.645813,58909.35
2319.655518,1566.687744,1434.017944,846.982544,3279.603516,1720.78418,2416.597412,736.814087,2121.350098,523.625488,145.050003,223.5,417.975708,671.969421,86658.14844,2300.338867,1480.794922,1458.150024,196.350006,211.216751,59808.97
2376.654297,1597.237549,1441.518921,861.711365,3300.933594,1749.360718,2432.20459,761.102478,2151.399902,550.405151,145,225.449997,415.134033,680.085266,86162.875,2306.5625,1474.228271,1465.400024,199.949997,212.168808,60224.46
2399.324219,1607.915039,1468.551025,860.868347,3329.323975,1749.760376,2446.679443,762.993774,2140.600098,550.944702,146,226.449997,419.969879,671.322205,86629.94531,2341.315674,1482.374756,1462.75,195.350006,213.692108,60348.09
2409.039795,1611.919189,1453.890381,865.13324,3347.295898,1738.469727,2446.826904,762.944031,2169.949951,554.034607,145.949997,223.600006,424.556396,672.766052,86568.64063,2337.581543,1494.569946,1455.550049,196.5,219.118912,59806.28
2351.841797,1613.056152,1442.444214,849.065369,3295.699463,1716.437744,2422.0625,770.310181,2193.350098,548.443237,144.850006,223.75,423.609192,676.649719,85518.10156,2298.596191,1480.646851,1440.5,194,219.642548,59135.13
2314.971924,1570.642456,1433.287476,835.923523,3289.379639,1697.553345,2425.4104,770.160889,2157.699951,536.819153,145.199997,223.800003,427.647369,677.147644,84983.10156,2303.525391,1492.496216,1440.849976,193.649994,220.689835,58237.85
2276.856689,1550.869141,1397.682983,820.698792,3241.338135,1673.02356,2415.317139,762.247253,2136.199951,519.603699,140.899994,218.25,424.357025,672.815918,82938.17188,2282.812744,1488.546387,1434.550049,188.199997,214.834595,57900.19
2268.486328,1547.112183,1384.288696,823.872681,3176.608398,1646.245483,2406.799805,768.319275,2144.25,515.238464,138.649994,217.550003,414.984467,669.529663,82344.97656,2292.2229,1500.988525,1445.349976,192.399994,218.07164,57555.9
2228.976074,1523.2854,1382.63269,818.417542,3158.734863,1664.730347,2369.234375,752.940002,2175.75,507.587158,138.100006,221.25,426.849701,676.550171,81937.60156,2300.786865,1518.812134,1442.650024,189.050003,225.402573,57634.84
2218.213867,1533.864014,1369.822754,816.830566,3144.909912,1662.63208,2422.161133,742.388489,2174.050049,514.453735,139.699997,221.850006,431.336578,659.870422,83065.36719,2331.258301,1533.426514,1457.300049,206.550003,226.354645,57989.9
2215.224609,1554.724976,1384.093872,829.625305,3139.182617,1689.809692,2410.88623,753.786133,2196.550049,519.11322,139.5,201.800003,439.462769,673.363586,82584.66406,2334.992432,1511.307495,1446.300049,206.949997,221.689499,57628.95
2193.850098,1543.404663,1367.484863,829.674927,3101.904785,1698.052856,2472.034912,751.247803,2178.199951,509.205688,135.899994,201.800003,443.700348,665.89502,83362.16406,2362.078125,1503.012695,1448.349976,207.050003,220.59462,58074.68
2262.059082,1561.497314,1355.064819,845.395569,3067.045898,1705.99646,2425.459473,753.188904,2208.350098,511.805176,135.399994,201.149994,434.926056,662.31012,83583.84375,2346.79248,1496.100586,1435.900024,213.699997,223.403229,58214.59
2268.635742,1557.443848,1353.505981,852.884033,3091.536133,1703.19873,2438.555908,751.596191,2213.600098,511.559967,138.699997,203.649994,435.075623,659.272888,84191.53125,2367.057129,1499.902222,1440.849976,214.350006,221.21347,57925.28
2239.638184,1544.937134,1338.942871,848.916626,3084.919922,1677.769653,2447.122314,759.061829,2206.100098,502.927704,137.300003,206.850006,435.424591,664.700073,84027.60156,2357.597168,1511.998535,1435.949951,216.100006,218.404861,57527.1
2195.743164,1544.047363,1344.738892,845.098022,3082.401855,1690.159424,2442.494385,758.763245,2163.100098,495.963013,137.600006,198.800003,424.40686,654.542847,83731.49219,2354.609619,1499.062866,1436.150024,211.5,212.787659,57653.86
2229.623535,1547.705322,1352.970337,841.229858,3081.068848,1703.598389,2458.938477,758.365051,2153.649902,500.279144,134.5,206.399994,438.365967,656.335266,83463.10156,2341.664307,1515.750977,1413.800049,210.649994,212.121201,57613.72
2240.036621,1562.23877,1341.767944,848.172791,3076.526367,1697.053711,2443.873047,744.727783,2133.149902,498.415375,134.600006,202.350006,448.336761,656.733582,82204.71094,2321.598877,1524.144409,1406.650024,208.899994,213.025665,57960.09
2227.381592,1570.395264,1347.710083,844.05658,3098.843262,1719.435303,2489.611572,740.049255,2147,506.508087,136.5,201.449997,444.049316,676.351013,81845.46094,2304.969238,1520.490967,1406.150024,216,213.739716,58991.52
2322.844238,1591.503296,1390.766479,870.042847,3165.696533,1732.074951,2519.54541,745.573853,2164.75,513.718018,139.149994,206.350006,463.641937,685.163818,83906.35938,2343.904785,1518.071533,1424.900024,211.699997,217.833633,59106.44
2323.541748,1592.096436,1374.449829,877.035339,3159.228516,1744.015015,2496.996582,757.220337,2170.949951,516.611816,140.949997,208.850006,478.149445,679.338379,84227.50781,2318.01416,1526.119385,1431.550049,213.75,222.498764,59689.31
2317.313721,1635.350586,1386.529175,877.184143,3196.308594,1750.759521,2543.128418,759.708923,2257,512.835144,134.800003,212.5,478.498413,683.769775,83879.10156,2312.487549,1560.729858,1422.449951,214,224.402893,59832.97
2332.759277,1647.412354,1385.311523,867.513672,3181.397949,1755.855469,2524.321533,762.595581,2274.75,517.887024,136.5,215.850006,480.691986,679.935852,83890.78125,2321.150879,1554.508789,1408.349976,212.550003,224.545731,59846.51
2316.416992,1639.305176,1390.377075,861.215454,3222.378418,1757.504028,2496.258057,765.880554,2309.149902,516.268433,138.199997,215.550003,486.425201,685.860901,84124.89063,2346.444092,1556.533203,1397.150024,211.300003,217.214767,60157.72
2328.075928,1644.841675,1370.650879,875.398743,3174.040771,1846.081177,2506.94165,770.758118,2301.149902,521.859802,137.550003,215.899994,483.832794,710.656494,84504.00781,2335.739502,1537.820801,1370.599976,213.550003,222.070343,60392.77
2338.140137,1665.653076,1391.497192,882.688843,3201.542725,1842.384155,2489.955811,767.622559,2287.899902,518.181274,137.5,223.5,490.064545,715.137634,85342.20313,2337.33252,1569.419434,1383.599976,211.649994,220.451828,60431
2347.357666,1674.106323,1352.678101,891.912903,3149.946289,1868.41272,2495.174805,763.043579,2257.899902,522.987915,138.050003,224.350006,488.967743,717.278564,85346.89063,2340.817871,1556.088745,1388.300049,208.199997,216.691147,59910.75
2358.468506,1648.153809,1225.554077,894.094971,3100.324951,1892.892578,2509.40332,756.175171,2213.149902,533.631104,138.199997,223.850006,488.66864,718.274353,85310.95313,2359.23999,1566.654663,1411.150024,203.800003,222.213135,59727.01
2331.812744,1639.453491,1228.3302,889.135803,3092.128662,1886.447998,2502.658447,755.577881,2217.350098,535.39679,139.600006,232.100006,503.525116,716.183228,86530.40625,2419.535645,1574.653076,1399.949951,203.800003,223.165207,59567.8
2343.371582,1647.066162,1200.323975,884.474121,3050.061279,1882.551147,2486.854248,761.401123,2219.149902,530.050659,137.75,229.050003,510.554504,718.921692,85734.9375,2398.673584,1575.344116,1410.800049,197.800003,222.641586,59632.35
2337.442627,1653.047607,1192.190063,887.003296,3065.614502,1882.501221,2454.802979,768.96637,2234,534.317749,138.850006,229.350006,510.953369,712.349304,86296.54688,2397.37915,1570.308228,1440.400024,196.850006,221.689499,59655.06
2340.631348,1654.827271,1195.696899,876.985718,3122.098633,1892.093262,2459.726318,761.650024,2215,532.601135,136.25,228.699997,509.906403,708.415955,86439.91406,2429.891602,1595.044067,1443.5,195.899994,222.355957,60056.1
2348.852295,1669.311157,1194.576782,897.268921,3134.442383,1895.440552,2461.055664,756.672852,2229.899902,543.97998,136.399994,225.550003,515.240784,717.427979,86690.39063,2410.473633,1601.16626,1444.849976,192.800003,223.641251,60130.71
2366.739258,1644.742798,1192.871948,905.649902,3135.578125,1886.94751,2451.848877,768.817017,2247.800049,550.944702,140.300003,230.850006,516.836121,721.510742,86382.40625,2400.665283,1621.40918,1452.849976,187.149994,225.45018,60300.58
2353.735107,1653.245361,1195.745605,907.38562,3159.672852,1876.905762,2466.32373,770.210632,2275,555.506042,141,230.75,519.877258,720.863525,87100.04688,2401.013672,1601.36377,1446.650024,189.649994,224.402893,60649.38
2369.130859,1661.995117,1214.302856,911.005859,3147.230713,1907.880249,2430.382813,782.703247,2305.399902,554.181763,142.149994,232.75,549.490479,728.829956,87250.15625,2378.160156,1610.547241,1453.25,186.149994,224.498123,61112.44
2411.68042,1668.915771,1220.147705,910.212402,3175.769043,1936.107056,2416.794189,795.345154,2364.75,567.032043,145.949997,232.75,562.452454,722.257568,88802.90625,2408.083984,1632.123169,1480.099976,196.850006,225.831009,61354.71
2432.457031,1667.383301,1244.598389,914.179749,3178.928955,1918.921265,2413.840332,786.535645,2383.75,564.187378,143.600006,238.850006,542.062256,734.605591,88445.39844,2408.432617,1634.196777,1444.349976,196.350006,225.640594,61193.3
2411.281982,1672.870483,1236.512939,915.518738,3140.515625,1929.212769,2448.156494,775.735229,2356,559.331726,143.600006,238.149994,539.320313,729.975098,93371.94531,2450.604248,1633.258789,1434,195.800003,225.402573,61749.25
2439.18335,1707.621948,1240.60437,913.733398,3180.064697,1945.249512,2467.406982,785.341125,2356.050049,568.944885,145.5,241.449997,545.003601,735.203064,94937.125,2454.587402,1639.924194,1430,195.100006,215.881882,61054.29
2432.706299,1606.926392,1226.479492,919.386963,3190.43335,1926.764771,2462.68042,783.997253,2377.75,565.364441,144.449997,242.800003,549.390747,730.821533,98423.03125,2462.404541,1627.580933,1398.800049,192.600006,215.215439,61764.25
2462.650391,1626.60083,1233.493164,930.545166,3209.294434,1958.888306,2476.613525,790.367981,2364.199951,572.280151,146.649994,244.25,567.138794,729.477173,97590.375,2440.994873,1646.342651,1395.949951,191.449997,213.21608,61761.33
2470.422852,1624.574097,1237.730713,926.825745,3242.81958,1951.894043,2478.090332,790.367981,2373.800049,562.519775,147,246.300003,558.015503,721.560486,97330.86719,2460.711914,1628.667114,1383.050049,189.449997,215.358246,61940.2
2487.512695,1633.274414,1230.424561,928.561462,3244.84375,1958.338745,2483.457275,792.40863,2366.75,561.146423,148.800003,246.5,568.484863,721.361389,97116.57031,2498.402588,1643.52832,1384.349976,192.649994,217.167175,61904.52
2469.575928,1634.955078,1223.605713,931.735352,3240.449707,1956.44043,2552.089355,785.092285,2241.649902,562.470764,148.850006,245.850006,578.355896,707.619263,97199.42188,2554.217041,1635.924805,1424.900024,191.949997,221.451492,62027.9
2475.355713,1648.69751,1213.328735,936.049866,3232.796631,1958.138916,2583.205078,787.879456,2220.899902,567.081116,149.75,245.100006,610.910583,699.951599,96517.47656,2577.120361,1629.802612,1413.099976,185.949997,217.833633,62345.71
2479.391113,1657.199951,1226.187256,936.396973,3212.454102,1971.428101,2620.573486,794.299927,2246.149902,570.808716,153.300003,247.800003,606.972107,702.540649,96726.17188,2538.035156,1646.68811,1421.449951,190.149994,218.547668,61932.47
2445.212158,1646.75,1231.44751,938.926208,3216.256104,1943.251221,2634.211182,784.246094,2226.899902,575.026733,153,246.149994,605.576172,699.40387,96318,2533.902832,1602.746216,1448.599976,189.100006,218.642868,61560.64
2430.215088,1638.650024,1215.179565,931.735352,3168.955322,1907.530518,2621.164307,788.626038,2219.449951,575.321045,152.800003,245.449997,606.872437,692.582581,97499.32813,2538.433594,1634.641235,1428.550049,187.050003,218.547668,61431.74
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61729.68
2434.200928,1647.400024,1236.026001,946.811279,3181.447021,1939.154541,2600.929199,801.666077,2190.300049,564.089233,154.550003,241.75,622.377014,690.142883,95976.63281,2555.212646,1642.886475,1416.150024,185.649994,213.596909,61963.68
2445.859619,1640.550049,1259.599854,942.744751,3256.693848,1938.4552,2596.301025,798.430908,2216.550049,566.149231,153.149994,240.149994,603.432495,700.549072,95639.29688,2526.533691,1648.564453,1400.5,185.850006,215.310638,61981.79
2445.461182,1636.800049,1265.980469,945.026001,3254.471924,1919.620605,2587.88208,795.643738,2197.149902,570.465332,152.149994,242.25,607.121704,700.598816,95214,2521.953369,1670.831665,1410.699951,183.550003,214.072952,61773.78
2428.471191,1615.650024,1264.860229,932.727234,3259.755127,1908.479858,2572.570557,797.335999,2184.300049,571.446289,150.300003,243,606.174438,692.831543,95472.02344,2516.227539,1668.313599,1421.949951,180.949997,214.310974,61872.62
2429.96582,1609.599976,1270.753662,932.13208,3253.533936,1928.363403,2559.86792,819.235352,2205.899902,570.220154,145.449997,239.800003,605.675903,693.976746,96532.45313,2513.986816,1679.570557,1442.050049,178.75,214.501373,62501.69
2497.726563,1615.5,1283.222656,942.794373,3287.355225,1943.351074,2610.973145,814.108887,2218,574.683411,145.5,239.350006,589.822327,698.607239,97648.17969,2574.630859,1680.903687,1458.650024,190.699997,214.072952,62846.38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62969.13
2510.53125,1637.050049,1288.677734,942.447205,3273.333008,1971.927612,2615.650146,814.50708,2210.300049,581.549988,145.800003,241.600006,593.760803,701.744019,96815.17969,2583.593018,1693.296387,1449.949951,195.100006,213.406494,62622.24
2465.988525,1611.349976,1287.898438,940.711487,3249.830811,1992.960327,2619.982666,853.478027,2206.449951,580.549988,146.350006,245.199997,595.605347,693.57843,97235.96875,2599.32666,1821.221802,1455.449951,194.949997,214.92981,62428.54
2453.383057,1604.099976,1285.316895,928.412659,3281.726807,1926.914673,2656.415771,824.262268,2209.050049,582.599976,147.100006,245.25,607.021973,690.591003,97408.92969,2639.556641,1752.889526,1462.199951,192.149994,212.406815,62547.11
2446.308105,1606.150024,1282.059204,929.40448,3263.062988,1938.155396,2674.731201,832.375,2235.25,587.200012,146.199997,240.399994,611.758057,703.536438,96227.26563,2621.58252,1754.518921,1449.650024,193.449997,212.025986,62787.47
2468.081299,1604.5,1288.278564,939.521301,3248.448242,1923.067871,2655.086426,830.433899,2269.149902,587,149,241.399994,615.746399,708.963623,96627.13281,2626.362305,1752.790894,1447.099976,201.300003,213.358902,62792.88
2471.519043,1600.300049,1262.758911,934.562073,3193.69165,1959.288086,2648.833984,825.406982,2277.399902,585.299988,150.100006,243.300003,629.057434,709.262329,96429.71875,2614.014648,1766.319092,1441.650024,197.800003,212.644852,63142.96
2488.758301,1607.75,1272.532349,932.280884,3233.63623,1936.706665,2673.549072,839.044373,2315.25,588.950012,151.899994,243.600006,661.06366,726.688965,97389.26563,2642.394775,1779.353394,1501.800049,200.899994,212.787659,62848.64
2491.000244,1608.900024,1266.707764,929.652466,3195.666748,1884.799316,2638.790283,831.877258,2340.600098,588.5,153.050003,241.5,646.007813,745.609253,96896.42969,2622.528564,1774.218628,1479.550049,196.149994,212.025986,62625.63
2473.163086,1610.550049,1249.826294,930.197937,3170.28833,1870.361206,2595.316406,828.890991,2363.899902,578.599976,152.300003,240.899994,634.192383,745.161133,98220.77344,2602.513184,1784.1427,1476.449951,193.899994,212.121201,62724.71
2474.359131,1600.599976,1275.395386,928.214294,3207.911621,1876.955688,2601.273926,832.773132,2339.399902,578.549988,152.899994,239.149994,636.635193,743.717163,98774.19531,2630.544678,1786.611328,1481.849976,194.850006,213.263687,63143.16
2511.527588,1604.699951,1288.673462,936.396973,3203.221191,1854.873901,2636.574707,830.284546,2354.800049,576.400024,154,239.149994,646.80542,753.824646,99820.28125,2674.509277,1794.06665,1465.599976,194,212.454422,63228.51
2543.614502,1602,1284.823242,932.082458,3211.071777,1863.166992,2657.203613,824.112976,2355.399902,576.450012,156.350006,239.25,635.78772,769.508545,99847.24219,2681.977539,1811.396606,1484.650024,195.050003,219.166519,62917.63
2542.568115,1581.550049,1270.311157,918.494263,3199.631104,1832.1427,2648.538574,826.153564,2360.600098,566.099976,157.350006,243.399994,640.22467,767.367554,99884.17969,2667.239746,1817.913818,1489.400024,186.649994,216.691147,63384.58
2566.333984,1602.099976,1276.135742,926.825745,3158.843262,1856.372681,2673.844482,833.569519,2366.5,571.299988,164.399994,244.949997,640.523865,772.993896,99813.10156,2685.263916,1834.009399,1512.900024,187.199997,215.453445,63168.3
2542.518311,1603.650024,1278.702515,915.320374,3193.06543,1822.450562,2661.137695,824.262268,2363.199951,568.799988,167.949997,244.800003,638.778992,768.313599,99568.51563,2659.721436,1834.651123,1493.449951,185.300003,215.025009,63327.7
2537.784912,1608.300049,1286.501709,917.700806,3210.524658,1841.38501,2656.471924,827.646729,2382.199951,567.400024,167.350006,244.899994,641.670471,769.55835,99217.35156,2667.787598,1834.897949,1495.449951,173.350006,213.454086,63523.15
2554.575684,1635.800049,1284.774048,917.155273,3240.618408,1844.782227,2656.025146,834.863525,2393.300049,566.400024,163.850006,245.149994,640.822937,755.368103,100261.8984,2660.070068,1840.032837,1487.050049,180.350006,215.025009,63238.89
2526.674316,1643.650024,1266.214111,918.246277,3222.114502,1834.240845,2635.277588,838.944763,2415.850098,563.049988,164.050003,238.949997,625.517761,748.895386,99683.96875,2625.16748,1838.699829,1505.349976,179.5,212.2164,62979.37
2506.395752,1643.449951,1249.480713,916.262634,3200.825195,1827.196655,2622.917969,852.333252,2388.100098,554.700012,161.600006,236.949997,631.10144,743.020142,99339.64844,2645.581299,1849.063354,1490.949951,176.649994,208.408112,62970
2485.419922,1635.400024,1254.170044,919.882874,3173.417236,1820.252441,2632.795654,847.903625,2378,557.099976,164.300003,239.949997,643.564941,745.260742,99720.25781,2621.58252,1852.137573,1497.449951,177.850006,209.97905,63416.03
2487.014404,1658,1262.610718,929.255737,3180.082764,1843.233521,2631.9021,860.993469,2387.800049,565.950012,163.649994,243.649994,653.884705,758.953064,99430.99219,2609.334473,1862.05481,1497.449951,178.899994,209.169785,63915.42
2520.446289,1676.400024,1277.123047,929.80127,3198.138916,1838.937012,2641.432373,868.060974,2421.550049,569.950012,165.949997,245,673.826294,780.462402,100279.1797,2587.924805,1937.177734,1503.75,177.5,210.026657,64718.56
2541.720947,1701.75,1318.14209,926.726501,3283.446045,1845.681396,2658.904053,874.133118,2474.5,572.799988,167.350006,265.549988,673.926025,781.458252,101074.8906,2586.729492,1889.42627,1512.300049,177.350006,212.168808,65205.05
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65479.05
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65446.04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65785.64
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65280.45
2626.172607,1660.75,1314.143921,939.422119,3308.515625,1852.026245,2676.723633,867.115295,2448.5,593.75,163.600006,254,686.987732,785.441467,101018.4375,2601.41748,1886.252808,1501.400024,206.449997,218.78569,65344.17
2725.521729,1656.300049,1312.120117,940.463562,3255.391602,1864.515991,2638.553223,881.797852,2444.449951,592.5,163.199997,254.399994,662.459595,807.149963,100413.3438,2584.339844,1897.310547,1483.699951,201.5,217.643204,65617.84
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65393.9
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65558.89
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66060.9
2729.258545,1645.199951,1407.140503,953.754211,3493.853027,1867.213745,2657.365479,882.494629,2473.25,584.450012,171.699997,262.149994,699.750305,804.700012,102082.4922,2612.072754,1928.748047,1509.900024,216.100006,218.452469,66589.93
2786.556152,1679.199951,1404.57373,961.242615,3473.906494,1894.341431,2660.442871,874.630798,2469,600.900024,172.399994,264.950012,699.899902,797.299988,101738.875,2627.905762,1925.227539,1516.300049,229.649994,216.929169,66795.14
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67097.44
2830.002686,1684.849976,1455.514404,965.705933,3453.064941,1904.682983,2652.30249,865.821289,2494.149902,601.349976,173.199997,266.799988,717.847351,791.799988,102519.3672,2674.110596,1908.566528,1503.599976,223.050003,214.025345,67571.9
2610.577881,1688.5,1430.34021,987.328064,3453.414063,1955.790894,2682.679932,880.752625,2489.600098,609.950012,175.649994,266.5,737.938477,799.099976,101863.7344,2666.094727,1914.070679,1500.800049,223.300003,213.739716,66684.26
2527.271973,1675.699951,1313.403564,988.56781,3360.903564,1969.479614,2584.847168,881.797852,2586.25,614.950012,181.899994,264,750.900513,786.049988,102018.0234,2650.560303,1923.491943,1522.25,220.5,212.882858,66384.78
2478.793457,1678.849976,1320.166016,983.757385,3385.439941,1894.591309,2561.369141,883.788696,2605.350098,617.650024,182.399994,249.300003,786.745483,775.200012,102706.4609,2642.59375,1925.723389,1495.550049,221.850006,213.073273,66355.71
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66707.2
2516.809082,1690.349976,1331.617798,988.419006,3378.258545,1894.391357,2563.851074,884.286377,2646.550049,615.049988,181.149994,249.399994,804.244263,805.75,102147.5234,2605.600098,1954.086548,1500.699951,236.399994,214.168152,66266.82
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66160.2
2518.702393,1644.800049,1323.226318,987.228821,3346.69043,1875.457031,2566.184082,890.607361,2650.149902,616.049988,179.300003,256.700012,796.167908,804.049988,102531.6094,2616.649902,1973.722534,1569.599976,245.100006,218.214447,66527.67
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66459.31
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65782.78
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65240.68
2466.237549,1628.699951,1347.906982,957.622375,3390.925781,1823.150024,2532.580322,867.961426,2597.600098,590.599976,180.949997,254.550003,789.637085,804.349976,106920.1953,2584.850098,1980.714233,1556.849976,233.899994,213.834946,65721.25
2501.313721,1652.800049,1360.790283,962.829529,3433.415771,1839.25,2527.864746,886.227478,2625.949951,573.25,182.5,253.550003,801.103455,805.650024,111261.625,2610,2044.481934,1579.449951,234.25,213.501694,65953.48
2514.566895,1651.550049,1374.956909,967.739197,3474.758789,1831.349976,2549.655273,886.97406,2634.949951,567.849976,183.050003,261.149994,813.217957,812.849976,108211.5625,2610.449951,2034.515137,1582.800049,235.899994,215.501053,65846.5
2496.82959,1650.849976,1372.587646,972.5,3460.894775,1827.949951,2545.833252,880.802429,2632.949951,572.900024,183.649994,273.200012,822.291443,800.799988,107664.8203,2623.449951,2023.506958,1559.199951,238.25,214.548981,65995.81
2514.666748,1650.150024,1376.487183,972.599976,3455.059814,1830.300049,2534.168701,879.707458,2650.449951,573.75,187.5,269.799988,827.077393,822.25,106377.3125,2604.800049,2055.787354,1549.25,242.100006,220.451828,65688.18
2526.723877,1636.300049,1371.402954,964.200012,3434.562744,1800.400024,2518.880859,870.450012,2643.899902,573.549988,186.25,261.549988,808.033203,831.950012,106356.9063,2520.149902,2014.383057,1537.650024,285.549988,215.64386,65322.65
2539.030518,1619.050049,1354.472046,952.400024,3440.447754,1791.900024,2483.937012,870.450012,2638.100098,574.200012,187.100006,256.450012,799.25885,820.150024,106008.1641,2544.699951,1978.383667,1534.699951,271.049988,214.596573,65401.92
2567.679443,1610.400024,1375.845459,959.049988,3440.946533,1792.400024,2515.158203,866.799988,2661.25,560.599976,186.899994,254.550003,795.220703,799.900024,106270.0078,2537.300049,1954.284912,1539.349976,271.75,213.454086,65539.42
2565.835693,1605.800049,1400.37793,956,3448.626465,1786.25,2532.779053,857,2690.5,565.400024,188.5,257,794.92157,795.25,106457.0625,2540.399902,1970.796997,1546.650024,275.850006,214.310974,65151.02
2528.81665,1596.900024,1393.171143,951.099976,3432.468262,1765.75,2523.894043,856.599976,2652.800049,572.099976,188.949997,255.850006,776.874451,789.900024,106573.6016,2503.600098,1966.383911,1545.550049,274.25,212.882858,64948.66
2547.699951,1591.150024,1371.008057,950.950012,3358.958496,1750.449951,2536.104492,856,2639.899902,573.049988,186.350006,258.200012,763.264282,787.049988,107688.3672,2477.100098,1963.26001,1517.800049,273.649994,211.628342,65216.09
2518.25,1589.050049,1386.951782,954.700012,3392.970459,1761.400024,2543.847656,871.849976,2663.800049,571.450012,186.899994,259.299988,772.387634,794.599976,107820.7734,2486.949951,1961.871582,1530.650024,271.149994,213.896118,65220.03
2519,1582.150024,1385.865845,952.099976,3374.518311,1763.599976,2547.719238,877.450012,2679.5,568.299988,187.949997,259.950012,756.882996,795.099976,108362.1563,2494.600098,1960.731079,1532.199951,272.350006,213.124115,65433.3
2523.149902,1586.449951,1389.715942,966.25,3390.67627,1779.900024,2554.817383,868,2717.449951,576.900024,187.699997,260.350006,755.786194,797.299988,108780.75,2509.050049,1919.029297,1531.050049,273.950012,213.26886,65252.34
2478.649902,1578.800049,1406.30127,968.950012,3380.053955,1779.949951,2560.922607,869.450012,2687.5,576.700012,185.850006,260.350006,747.510437,787.799988,108548.75,2521.25,1944.268555,1532.599976,272.299988,213.172363,64886.51
2469.949951,1561.949951,1402.401855,970.450012,3371.875244,1780,2548.662598,873.400024,2639.449951,570.25,186.050003,255.5,737.290405,773,108529,2528.199951,1923.789429,1513.5,265.649994,211.242325,64996.6
2442.550049,1577.699951,1397.761841,970.849976,3366.289551,1790.400024,2536.452148,870.25,2694.5,572.799988,187.550003,259.799988,764.759949,772.900024,108240.4063,2513.25,1940.995728,1518.300049,263,210.470322,65075.82
2420.25,1590.300049,1400.081787,967.799988,3368.932617,1781.900024,2507.861572,855.049988,2716.550049,575.200012,188.149994,259.100006,754.689453,782.849976,108805.8359,2581,1946.351074,1526.099976,264.799988,212.352097,65087.25
2418.300049,1578.949951,1416.716553,958.400024,3381.300781,1775.75,2513.619385,857.450012,2708.800049,567.650024,187.800003,260,754.041321,785.950012,109498.6719,2574.399902,1938.02063,1534.650024,266.200012,210.615067,64831.41
2406.899902,1571.949951,1415.778687,958.200012,3348.385986,1759.599976,2485.972168,856.799988,2706,561.299988,183.699997,259.399994,764.909485,779.900024,108781.3438,2518.399902,1828.237183,1515.800049,262.25,207.864761,65387.16
2413.050049,1574.849976,1424.61438,969.049988,3370.47876,1771.300049,2486.766357,865.900024,2701.300049,569.700012,184.149994,260.649994,754.440186,806.200012,107985.3125,2499.800049,1770.618286,1545.599976,262.549988,211.773087,65628.14
2410.149902,1584.150024,1445.938477,966.900024,3409.029053,1762.400024,2482.944336,865.049988,2710.699951,575.549988,183.699997,261.100006,759.076538,809.650024,108180.5156,2475.149902,1813.311768,1558,265.450012,211.290573,65780.26
